place,title,time,pay,date
서울 강남구,티바두마리치킨 대치점 최고대우250만(주5일),12:00~20:30,"월급 2,500,000",07/12
서울 강남구,티바두마리치킨 대치점 최고대우250만(주5일),12:00~20:30,"월급 2,500,000",07/12
서울 강남구,티바두마리치킨 대치점 최고대우250만(주5일),12:00~20:30,"월급 2,500,000",07/12
서울 강남구,티바두마리치킨 대치점 최고대우250만(주5일),12:00~20:30,"월급 2,500,000",07/12
경기 안양시,티바두마리치킨 안양대점 직원(월급:260)(주5일),14:00~01:00,"월급 2,600,000",07/11
경기 안양시,티바두마리치킨 안양대점 직원(월급:260)(주5일),14:00~01:00,"월급 2,600,000",07/11
경기 안양시,티바두마리치킨 안양대점 직원(월급:260)(주5일),14:00~01:00,"월급 2,600,000",07/11
경기 안양시,티바두마리치킨 안양대점 직원(월급:260)(주5일),14:00~01:00,"월급 2,600,000",07/11
